sku,pricing_group_id,origin_ml_item_id,ml_item_ids,previous_price,applied_price,http_status,confirmed_at,observed_prices,warnings
VTK012136,VTK012136|MLB7111707586,MLB7111707586,"[""MLB7111707586""]",118.33,93.81,"{""MLB7111707586"":200}",2026-09-05T01:07:41.584Z,"{""MLB7111707586"":93.81}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018919,VTK018919|MLB7332789868,MLB7332789868,"[""MLB7332789868""]",91.71,69.93,"{""MLB7332789868"":200}",2026-09-05T01:07:42.272Z,"{""MLB7332789868"":69.93}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012515,VTK012515|MLB7111707166,MLB7111707166,"[""MLB7111707166""]",95.07,81.1,"{""MLB7111707166"":200}",2026-09-05T01:07:42.893Z,"{""MLB7111707166"":81.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012811,VTK012811|MLB24286362,MLB7111649260,"[""MLB7149367142"",""MLB7111649260""]",95.07,81.1,"{""MLB7111649260"":200,""MLB7149367142"":200}",2026-09-05T01:07:46.186Z,"{""MLB7149367142"":81.1,""MLB7111649260"":81.1}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK005071,VTK005071|MLB4937486417,MLB4937486417,"[""MLB4937486417""]",80.71,59.58,"{""MLB4937486417"":200}",2026-09-05T01:07:46.896Z,"{""MLB4937486417"":59.58}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018526,VTK018526|MLB22707216,MLB4981290407,"[""MLB4981290407"",""MLB7313980660""]",86.99,65.58,"{""MLB4981290407"":200,""MLB7313980660"":200}",2026-09-05T01:07:50.281Z,"{""MLB4981290407"":65.58,""MLB7313980660"":65.58}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017606,VTK017606|MLB35060993,MLB4994951981,"[""MLB4994951981"",""MLB5005553293""]",91.47,70.97,"{""MLB4994951981"":200,""MLB5005553293"":200}",2026-09-05T01:07:53.827Z,"{""MLB4994951981"":70.97,""MLB5005553293"":70.97}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017218,VTK017218|MLB46421583,MLB4937546181,"[""MLB7381238864"",""MLB4937546181""]",78.27,67.08,"{""MLB4937546181"":200,""MLB7381238864"":200}",2026-09-05T01:07:57.108Z,"{""MLB7381238864"":67.08,""MLB4937546181"":67.08}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000627,VTK000627|MLB27113288,MLB7087121826,"[""MLB7104350446"",""MLB7087121826""]",101.04,84.85,"{""MLB7087121826"":200,""MLB7104350446"":200}",2026-09-05T01:08:00.419Z,"{""MLB7104350446"":84.85,""MLB7087121826"":84.85}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012140,VTK012140|MLB7111651752,MLB7111651752,"[""MLB7111651752""]",68.82,59.61,"{""MLB7111651752"":200}",2026-09-05T01:08:01.204Z,"{""MLB7111651752"":59.61}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012200,VTK012200|MLB24593774,MLB7381755840,"[""MLB7381755840"",""MLB7400500962""]",95.8,83.22,"{""MLB7381755840"":200,""MLB7400500962"":200}",2026-09-05T01:08:04.450Z,"{""MLB7381755840"":83.22,""MLB7400500962"":83.22}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001707,VTK001707|MLB25256983,MLB7331721088,"[""MLB7331721088"",""MLB5005553223""]",90.25,69.7,"{""MLB7331721088"":200,""MLB5005553223"":200}",2026-09-05T01:08:07.885Z,"{""MLB7331721088"":69.7,""MLB5005553223"":69.7}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK023619,VTK023619|MLB4981506115,MLB4981506115,"[""MLB4981506115""]",64.67,55.9,"{""MLB4981506115"":200}",2026-09-05T01:08:08.790Z,"{""MLB4981506115"":55.9}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012351,VTK012351|MLB7111709972,MLB7111709972,"[""MLB7111709972""]",85.54,63.92,"{""MLB7111709972"":200}",2026-09-05T01:08:09.791Z,"{""MLB7111709972"":63.92}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001157,VTK001157|MLB36086380,MLB7239025646,"[""MLB4942182145"",""MLB7239025646""]",89.8,71.03,"{""MLB7239025646"":200,""MLB4942182145"":200}",2026-09-05T01:08:13.342Z,"{""MLB4942182145"":71.03,""MLB7239025646"":71.03}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017389,VTK017389|MLB36745737,MLB4981360153,"[""MLB4981360153"",""MLB7314820690""]",93.78,81.46,"{""MLB4981360153"":200,""MLB7314820690"":200}",2026-09-05T01:08:16.654Z,"{""MLB4981360153"":81.46,""MLB7314820690"":81.46}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017521,VTK017521|MLB4966055261,MLB4966055261,"[""MLB4966055261""]",92.63,80.57,"{""MLB4966055261"":200}",2026-09-05T01:08:17.370Z,"{""MLB4966055261"":80.57}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000541,VTK000541|MLB19807417,MLB4841993159,"[""MLB4841993159"",""MLB7298177172""]",118.39,104.66,"{""MLB4841993159"":200,""MLB7298177172"":200}",2026-09-05T01:08:20.633Z,"{""MLB4841993159"":104.66,""MLB7298177172"":104.66}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012549,VTK012549|MLB7111708318,MLB7111708318,"[""MLB7111708318""]",81.04,64.77,"{""MLB7111708318"":200}",2026-09-05T01:08:21.332Z,"{""MLB7111708318"":64.77}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002473,VTK002473|MLB70179317,MLB7111661812,"[""MLB4880582379"",""MLB7111661812""]",94.64,83.43,"{""MLB7111661812"":200,""MLB4880582379"":200}",2026-09-05T01:08:24.609Z,"{""MLB4880582379"":83.43,""MLB7111661812"":83.43}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK006301,VTK006301|MLB39929827,MLB6565496964,"[""MLB6565496964"",""MLB4621151913""]",119.85,106.08,"{""MLB6565496964"":200,""MLB4621151913"":200}",2026-09-05T01:08:27.794Z,"{""MLB6565496964"":106.08,""MLB4621151913"":106.08}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000385,VTK000385|MLB4841970055,MLB4841970055,"[""MLB4841970055""]",119.04,105.43,"{""MLB4841970055"":200}",2026-09-05T01:08:28.565Z,"{""MLB4841970055"":105.43}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018069,VTK018069|MLB7332774174,MLB7332774174,"[""MLB7332774174""]",277,255.49,"{""MLB7332774174"":200}",2026-09-05T01:08:29.184Z,"{""MLB7332774174"":255.49}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000366,VTK000366|MLB7111662524,MLB7111662524,"[""MLB7111662524""]",83.72,67.84,"{""MLB7111662524"":200}",2026-09-05T01:08:29.963Z,"{""MLB7111662524"":67.84}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK026047,VTK026047|MLB7432492832,MLB7432492832,"[""MLB7432492832""]",89,79.27,"{""MLB7432492832"":200}",2026-09-05T01:08:30.668Z,"{""MLB7432492832"":79.27}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012526,VTK012526|MLB23009418,MLB7111664270,"[""MLB4880563817"",""MLB7111664270""]",63,56.34,"{""MLB7111664270"":200,""MLB4880563817"":200}",2026-09-05T01:08:34.069Z,"{""MLB4880563817"":56.34,""MLB7111664270"":56.34}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012608,VTK012608|MLB23022390,MLB7111709928,"[""MLB4880579851"",""MLB7111709928""]",63,56.34,"{""MLB7111709928"":200,""MLB4880579851"":200}",2026-09-05T01:08:37.498Z,"{""MLB4880579851"":56.34,""MLB7111709928"":56.34}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012429,VTK012429|MLB66545754,MLB7111649042,"[""MLB7317385518"",""MLB7111649042""]",102.95,88.88,"{""MLB7111649042"":200,""MLB7317385518"":200}",2026-09-05T01:08:40.808Z,"{""MLB7317385518"":88.88,""MLB7111649042"":88.88}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012193,VTK012193|MLB22908463,MLB7111661936,"[""MLB7111661936"",""MLB4880564265""]",92.77,82.65,"{""MLB7111661936"":200,""MLB4880564265"":200}",2026-09-05T01:08:44.137Z,"{""MLB7111661936"":82.65,""MLB4880564265"":82.65}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017539,VTK017539|MLB7381755980,MLB7381755980,"[""MLB7381755980""]",91.93,82.06,"{""MLB7381755980"":200}",2026-09-05T01:08:44.799Z,"{""MLB7381755980"":82.06}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012464,VTK012464|MLB7111652116,MLB7111652116,"[""MLB7111652116""]",63,56.27,"{""MLB7111652116"":200}",2026-09-05T01:08:45.492Z,"{""MLB7111652116"":56.27}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK003157,VTK003157|MLB4988488947,MLB4988488947,"[""MLB4988488947""]",100.4,85.9,"{""MLB4988488947"":200}",2026-09-05T01:08:46.167Z,"{""MLB4988488947"":85.9}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK013051,VTK013051|MLB4930465949,MLB4930465949,"[""MLB4930465949""]",84.02,65.81,"{""MLB4930465949"":200}",2026-09-05T01:08:46.958Z,"{""MLB4930465949"":65.81}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012839,VTK012839|MLB7432625408,MLB7432625408,"[""MLB7432625408""]",142.74,127.79,"{""MLB7432625408"":200}",2026-09-05T01:08:47.711Z,"{""MLB7432625408"":127.79}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001035,VTK001035|MLB21435137,MLB7087130184,"[""MLB7087130184"",""MLB7095325368""]",115.2,103.39,"{""MLB7087130184"":200,""MLB7095325368"":200}",2026-09-05T01:08:51.174Z,"{""MLB7087130184"":103.39,""MLB7095325368"":103.39}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001818,VTK001818|MLB24118613,MLB7111664264,"[""MLB4880563851"",""MLB7111664264""]",82.58,66.19,"{""MLB7111664264"":200,""MLB4880563851"":200}",2026-09-05T01:08:54.476Z,"{""MLB4880563851"":66.19,""MLB7111664264"":66.19}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002262,VTK002262|MLB7111649682,MLB7111649682,"[""MLB7111649682""]",81.32,65.09,"{""MLB7111649682"":200}",2026-09-05T01:08:55.164Z,"{""MLB7111649682"":65.09}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012704,VTK012704|MLB7111662686,MLB7111662686,"[""MLB7111662686""]",85.84,70.59,"{""MLB7111662686"":200}",2026-09-05T01:08:55.868Z,"{""MLB7111662686"":70.59}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012547,VTK012547|MLB7239571716,MLB7239571716,"[""MLB7239571716""]",66,58.84,"{""MLB7239571716"":200}",2026-09-05T01:08:56.615Z,"{""MLB7239571716"":58.84}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000367,VTK000367|MLB23055399,MLB7087038554,"[""MLB7087038554"",""MLB7101696502""]",113.23,101.42,"{""MLB7087038554"":200,""MLB7101696502"":200}",2026-09-05T01:08:59.835Z,"{""MLB7087038554"":101.42,""MLB7101696502"":101.42}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012165,VTK012165|MLB25951626,MLB7111710188,"[""MLB4880561835"",""MLB7111710188""]",57,51.26,"{""MLB7111710188"":200,""MLB4880561835"":200}",2026-09-05T01:09:03.171Z,"{""MLB4880561835"":51.26,""MLB7111710188"":51.26}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000399,VTK000399|MLB70090803,MLB7111708266,"[""MLB7111708266"",""MLB7314824296""]",80.8,64.56,"{""MLB7111708266"":200,""MLB7314824296"":200}",2026-09-05T01:09:06.452Z,"{""MLB7111708266"":64.56,""MLB7314824296"":64.56}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000505,VTK000505|MLB19675702,MLB7009337154,"[""MLB7149264172"",""MLB7009337154""]",115.65,104.66,"{""MLB7009337154"":200,""MLB7149264172"":200}",2026-09-05T01:09:09.707Z,"{""MLB7149264172"":104.66,""MLB7009337154"":104.66}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012426,VTK012426|MLB28374362,MLB7111651960,"[""MLB7149332484"",""MLB7111651960""]",63,57.09,"{""MLB7111651960"":200,""MLB7149332484"":200}",2026-09-05T01:09:13.046Z,"{""MLB7149332484"":57.09,""MLB7111651960"":57.09}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012538,VTK012538|MLB25951807,MLB7111664224,"[""MLB4880563883"",""MLB7111664224""]",63,57.09,"{""MLB7111664224"":200,""MLB4880563883"":200}",2026-09-05T01:09:16.357Z,"{""MLB4880563883"":57.09,""MLB7111664224"":57.09}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017221,VTK017221|MLB74922157,MLB4937384547,"[""MLB7298177250"",""MLB4937384547""]",63,56.64,"{""MLB4937384547"":200,""MLB7298177250"":200}",2026-09-05T01:09:19.753Z,"{""MLB7298177250"":56.64,""MLB4937384547"":56.64}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012365,VTK012365|MLB7111664408,MLB7111664408,"[""MLB7111664408""]",62,56.13,"{""MLB7111664408"":200}",2026-09-05T01:09:20.461Z,"{""MLB7111664408"":56.13}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012428,VTK012428|MLB24311607,MLB7111649586,"[""MLB4882855415"",""MLB7111649586""]",85.56,70.26,"{""MLB7111649586"":200,""MLB4882855415"":200}",2026-09-05T01:09:23.951Z,"{""MLB4882855415"":70.26,""MLB7111649586"":70.26}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK002230,VTK002230|MLB7111661890,MLB7111661890,"[""MLB7111661890""]",90.5,82.28,"{""MLB7111661890"":200}",2026-09-05T01:09:24.576Z,"{""MLB7111661890"":82.28}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012234,VTK012234|MLB7111662638,MLB7111662638,"[""MLB7111662638""]",90.43,82.2,"{""MLB7111662638"":200}",2026-09-05T01:09:25.263Z,"{""MLB7111662638"":82.2}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK001499,VTK001499|MLB4897325977,MLB4897325977,"[""MLB4897325977""]",107.27,94.93,"{""MLB4897325977"":200}",2026-09-05T01:09:25.972Z,"{""MLB4897325977"":94.93}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000009,VTK000009|MLB21348828,MLB4772557417,"[""MLB4772557417"",""MLB4786778733""]",115.06,104.65,"{""MLB4772557417"":200,""MLB4786778733"":200}",2026-09-05T01:09:29.128Z,"{""MLB4772557417"":104.65,""MLB4786778733"":104.65}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK000390,VTK000390|MLB25516654,MLB4841998927,"[""MLB4841998927"",""MLB7095340348""]",119.53,109.01,"{""MLB4841998927"":200,""MLB7095340348"":200}",2026-09-05T01:09:32.434Z,"{""MLB4841998927"":109.01,""MLB7095340348"":109.01}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012717,VTK012717|MLB7111664026,MLB7111664026,"[""MLB7111664026""]",66,60.09,"{""MLB7111664026"":200}",2026-09-05T01:09:33.180Z,"{""MLB7111664026"":60.09}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012491,VTK012491|MLB27389089,MLB4857541933,"[""MLB7149405296"",""MLB4857541933""]",145.5,131.83,"{""MLB4857541933"":200,""MLB7149405296"":200}",2026-09-05T01:09:36.471Z,"{""MLB7149405296"":131.83,""MLB4857541933"":131.83}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK017329,VTK017329|MLB36002261,MLB4937480137,"[""MLB4981702537"",""MLB4937480137""]",64,57.93,"{""MLB4937480137"":200,""MLB4981702537"":200}",2026-09-05T01:09:39.975Z,"{""MLB4981702537"":57.93,""MLB4937480137"":57.93}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012323,VTK012323|MLB7111707118,MLB7111707118,"[""MLB7111707118""]",91.65,83.59,"{""MLB7111707118"":200}",2026-09-05T01:09:40.739Z,"{""MLB7111707118"":83.59}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK012105,VTK012105|MLB29349007,MLB7111716030,"[""MLB4880526015"",""MLB7111716030""]",25.94,23.69,"{""MLB7111716030"":200,""MLB4880526015"":200}",2026-09-05T01:09:44.263Z,"{""MLB4880526015"":23.69,""MLB7111716030"":23.69}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]},{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
VTK018171,VTK018171|MLB7285487582,MLB7285487582,"[""MLB7285487582""]",152.76,134.52,"{""MLB7285487582"":200}",2026-09-05T01:09:44.933Z,"{""MLB7285487582"":134.52}","[{""department"":""shipping"",""cause_id"":4053,""code"":""shipping.lost_me1_by_user"",""message"":""User has not mode me1"",""references"":[""user.shipping_preferences.modes""]}]"
